id,label,sample_type,frame_count,landmarks,created_at
"2064","T","STATIC","1","0.733555,0.624972,-0.000000,0.794351,0.572934,-0.035511,0.807030,0.498466,-0.047748,0.765151,0.441678,-0.058683,0.730811,0.397154,-0.062994,0.775429,0.438105,-0.011874,0.777586,0.375498,-0.059556,0.785647,0.419548,-0.088965,0.785171,0.464641,-0.101041,0.710298,0.444029,-0.014044,0.685891,0.366426,-0.058166,0.707928,0.418201,-0.072615,0.718892,0.457428,-0.071111,0.654218,0.464296,-0.024131,0.630123,0.405677,-0.073537,0.666544,0.461149,-0.067593,0.682365,0.495719,-0.050164,0.603101,0.497628,-0.037014,0.594358,0.457694,-0.074600,0.628808,0.494415,-0.066080,0.644624,0.519245,-0.050430","1781405716816"
"2065","T","STATIC","1","0.729529,0.638811,-0.000001,0.796412,0.588221,-0.037622,0.812507,0.509797,-0.049345,0.768557,0.451837,-0.059026,0.730584,0.408665,-0.061219,0.775629,0.444424,-0.010061,0.775078,0.382119,-0.058983,0.781915,0.429252,-0.087873,0.781843,0.474456,-0.099345,0.707883,0.450773,-0.011145,0.684044,0.374460,-0.058795,0.705887,0.431118,-0.072634,0.716132,0.470112,-0.068953,0.649631,0.472467,-0.020669,0.626440,0.415761,-0.073914,0.663935,0.474354,-0.066139,0.678656,0.506835,-0.045936,0.596899,0.507292,-0.033020,0.591288,0.469436,-0.072965,0.627551,0.508814,-0.063376,0.642526,0.531069,-0.045954","1781405716950"
"2066","T","STATIC","1","0.734862,0.675032,-0.000001,0.803034,0.623653,-0.041360,0.819850,0.544560,-0.056460,0.782742,0.487327,-0.069624,0.747406,0.445371,-0.074204,0.775411,0.470418,-0.015326,0.775848,0.405099,-0.072649,0.782690,0.456314,-0.104450,0.780406,0.503110,-0.115626,0.703034,0.478700,-0.016658,0.677470,0.400353,-0.073713,0.700448,0.462351,-0.087432,0.709726,0.501501,-0.080409,0.642374,0.502725,-0.027350,0.616460,0.443532,-0.086983,0.656221,0.505961,-0.074809,0.671183,0.537669,-0.049099,0.588154,0.540815,-0.041369,0.581545,0.500560,-0.083435,0.620524,0.541987,-0.069905,0.636444,0.564910,-0.047942","1781405717071"
"2067","T","STATIC","1","0.738183,0.698394,-0.000001,0.805722,0.645010,-0.045128,0.820538,0.556297,-0.060280,0.772066,0.494692,-0.072659,0.727605,0.449365,-0.074673,0.777055,0.483252,-0.015634,0.779548,0.416921,-0.077361,0.791833,0.475896,-0.108920,0.790250,0.524803,-0.119290,0.701559,0.493064,-0.016336,0.676510,0.414814,-0.077845,0.706054,0.485383,-0.089974,0.715017,0.523313,-0.080870,0.638277,0.519427,-0.027651,0.613575,0.461578,-0.091976,0.659733,0.530093,-0.077230,0.673148,0.558516,-0.049068,0.580458,0.558813,-0.042496,0.574892,0.524362,-0.086373,0.620658,0.566318,-0.072339,0.637344,0.582099,-0.050028","1781405717220"
"2068","T","STATIC","1","0.756114,0.697010,-0.000001,0.823142,0.641819,-0.044908,0.842088,0.551462,-0.060878,0.796267,0.491448,-0.074605,0.750344,0.447346,-0.077112,0.798253,0.466472,-0.015205,0.805945,0.403466,-0.081227,0.820753,0.468920,-0.114703,0.815464,0.516365,-0.126140,0.716893,0.478408,-0.018368,0.698209,0.405374,-0.083773,0.730154,0.481640,-0.096954,0.732727,0.514927,-0.087954,0.649058,0.507978,-0.032651,0.632940,0.459064,-0.100270,0.681709,0.530787,-0.083963,0.688741,0.553864,-0.054444,0.589010,0.550504,-0.050524,0.591122,0.520455,-0.093831,0.640277,0.564645,-0.076181,0.653151,0.576510,-0.051038","1781405717348"
"2069","T","STATIC","1","0.785594,0.708331,-0.000001,0.859521,0.654694,-0.058905,0.879706,0.554050,-0.079662,0.831117,0.487538,-0.095899,0.780766,0.439759,-0.098876,0.839777,0.463181,-0.025185,0.844765,0.396982,-0.103650,0.858694,0.470189,-0.142836,0.853967,0.522554,-0.155696,0.748670,0.476074,-0.024146,0.726248,0.401908,-0.102959,0.759648,0.484309,-0.119841,0.762500,0.516057,-0.110258,0.672314,0.508814,-0.036748,0.653495,0.463183,-0.116733,0.704041,0.538154,-0.102262,0.710944,0.557294,-0.071106,0.605189,0.553631,-0.054016,0.607478,0.527249,-0.104576,0.658233,0.573545,-0.088814,0.670256,0.582530,-0.063600","1781405717485"
"2070","T","STATIC","1","0.794408,0.722933,-0.000001,0.870032,0.670250,-0.065014,0.899364,0.566060,-0.085599,0.855442,0.501028,-0.100884,0.811156,0.453275,-0.099845,0.860989,0.466323,-0.024444,0.868184,0.399436,-0.106608,0.875397,0.487291,-0.143814,0.867108,0.538940,-0.155165,0.767076,0.478582,-0.021718,0.745215,0.405239,-0.107207,0.773768,0.499602,-0.120686,0.778052,0.527682,-0.106599,0.686202,0.511079,-0.034635,0.662022,0.464951,-0.118271,0.708663,0.547883,-0.097661,0.718336,0.561525,-0.061632,0.612627,0.555055,-0.053324,0.607448,0.535499,-0.102154,0.654611,0.584924,-0.083418,0.670219,0.586423,-0.056511","1781405717621"
"2071","T","STATIC","1","0.773569,0.717206,-0.000001,0.845290,0.665661,-0.065041,0.875004,0.569561,-0.086647,0.827043,0.506775,-0.102037,0.778877,0.460171,-0.102568,0.834295,0.473567,-0.030429,0.843049,0.407865,-0.109528,0.848910,0.486379,-0.145745,0.836862,0.539808,-0.156036,0.742788,0.484663,-0.025216,0.716620,0.410917,-0.106921,0.744750,0.498113,-0.119202,0.751527,0.531126,-0.104983,0.664935,0.515519,-0.034477,0.638912,0.472534,-0.114102,0.684017,0.551193,-0.094573,0.697084,0.567168,-0.059750,0.593697,0.557952,-0.049183,0.586581,0.538247,-0.094725,0.631200,0.585784,-0.076230,0.648485,0.589459,-0.050132","1781405717751"
"2072","T","STATIC","1","0.766346,0.740961,-0.000001,0.838631,0.689782,-0.071872,0.865732,0.584167,-0.093273,0.817428,0.513609,-0.107225,0.768499,0.457950,-0.104435,0.828407,0.491103,-0.024508,0.831810,0.427378,-0.107251,0.836582,0.511677,-0.144145,0.827511,0.564365,-0.154115,0.735809,0.503182,-0.017733,0.709429,0.431397,-0.104625,0.737207,0.523467,-0.118270,0.743720,0.554729,-0.102946,0.655772,0.534485,-0.027465,0.628246,0.488528,-0.114148,0.675440,0.571151,-0.092684,0.686877,0.586711,-0.054470,0.583969,0.578296,-0.043218,0.577615,0.557167,-0.093945,0.624267,0.609260,-0.074101,0.637310,0.613529,-0.045508","1781405717889"
"2073","T","STATIC","1","0.553156,0.638155,-0.000001,0.443978,0.566231,-0.022952,0.425431,0.464983,-0.028312,0.491990,0.390334,-0.040291,0.553781,0.340716,-0.044919,0.489846,0.410188,0.020000,0.489395,0.338589,-0.041084,0.480426,0.398296,-0.071565,0.477866,0.453597,-0.078408,0.571545,0.419858,0.008775,0.586109,0.360947,-0.055730,0.552429,0.442935,-0.069883,0.542023,0.485134,-0.059057,0.645638,0.443877,-0.013518,0.661092,0.384886,-0.079246,0.612962,0.464979,-0.058355,0.596772,0.506992,-0.022261,0.716267,0.478810,-0.038393,0.720522,0.423673,-0.075213,0.673406,0.474318,-0.050796,0.651386,0.506054,-0.018797","1781405721194"
"2074","T","STATIC","1","0.567698,0.631084,-0.000001,0.453405,0.559473,-0.029318,0.434601,0.456509,-0.036985,0.506751,0.379326,-0.051206,0.571835,0.327314,-0.057964,0.498780,0.402108,0.025416,0.496444,0.328388,-0.042314,0.491028,0.388112,-0.080776,0.493058,0.445770,-0.091718,0.580945,0.411214,0.016091,0.595497,0.350280,-0.053247,0.562479,0.433999,-0.072192,0.552777,0.478317,-0.063076,0.655533,0.434127,-0.006275,0.671033,0.372673,-0.075305,0.623169,0.455203,-0.055593,0.607979,0.499185,-0.018845,0.727349,0.467733,-0.032383,0.732666,0.412326,-0.071014,0.686044,0.464534,-0.046968,0.665692,0.497395,-0.014095","1781405721329"
"2075","T","STATIC","1","0.567896,0.615871,-0.000001,0.461568,0.549169,-0.027657,0.442533,0.448243,-0.035085,0.511091,0.374058,-0.047920,0.573906,0.325204,-0.053356,0.504575,0.395205,0.012616,0.504708,0.324240,-0.049650,0.497187,0.382307,-0.081173,0.497109,0.437815,-0.088777,0.584569,0.405360,0.003750,0.599831,0.348143,-0.061954,0.566040,0.427807,-0.076697,0.555575,0.470365,-0.066541,0.657035,0.428689,-0.016490,0.672939,0.372974,-0.082031,0.625045,0.451103,-0.062867,0.608096,0.491788,-0.028562,0.725083,0.461670,-0.039820,0.732241,0.409088,-0.076772,0.685547,0.458504,-0.054439,0.663066,0.489380,-0.024420","1781405721456"
"2076","T","STATIC","1","0.566879,0.602370,-0.000001,0.461787,0.541498,-0.027528,0.440978,0.444323,-0.034195,0.505437,0.372076,-0.045668,0.567794,0.326822,-0.050327,0.503654,0.392403,0.011982,0.503215,0.324807,-0.046121,0.495877,0.380322,-0.074948,0.496864,0.431119,-0.081724,0.578954,0.400744,0.004206,0.593051,0.344497,-0.057199,0.561867,0.421440,-0.070198,0.554259,0.460565,-0.059642,0.647747,0.421738,-0.014385,0.661273,0.367561,-0.075760,0.617935,0.443101,-0.055867,0.605576,0.480815,-0.022109,0.713277,0.452410,-0.036118,0.717220,0.401606,-0.069681,0.675473,0.451067,-0.046382,0.658476,0.481206,-0.016435","1781405721617"
"2077","T","STATIC","1","0.564957,0.590793,-0.000001,0.467712,0.527635,-0.022096,0.450732,0.438736,-0.027213,0.511925,0.370998,-0.037990,0.568588,0.326530,-0.042214,0.507790,0.391464,0.017759,0.506506,0.325343,-0.036015,0.499250,0.375295,-0.062750,0.499081,0.423319,-0.068675,0.578657,0.399639,0.009403,0.592390,0.346363,-0.046984,0.563068,0.417266,-0.059766,0.554779,0.453689,-0.050778,0.644337,0.419026,-0.008959,0.657590,0.366271,-0.065797,0.616420,0.437282,-0.047177,0.603735,0.474144,-0.015610,0.707228,0.447701,-0.030024,0.711288,0.398703,-0.061083,0.670774,0.444147,-0.039434,0.652950,0.472239,-0.011531","1781405721747"
"2078","T","STATIC","1","0.571134,0.581219,-0.000001,0.478604,0.518028,-0.019142,0.466533,0.434222,-0.023289,0.525486,0.370429,-0.033712,0.576608,0.327387,-0.038402,0.520217,0.389448,0.021850,0.520793,0.326110,-0.028636,0.512540,0.374182,-0.055090,0.511565,0.420016,-0.061514,0.587310,0.397904,0.012644,0.601537,0.346646,-0.040564,0.571798,0.413850,-0.054274,0.563980,0.450443,-0.046749,0.649435,0.417157,-0.006027,0.661906,0.366433,-0.059500,0.620961,0.433823,-0.042099,0.609001,0.470885,-0.012143,0.708776,0.445535,-0.027200,0.711313,0.397377,-0.055087,0.672629,0.441157,-0.032945,0.656742,0.469803,-0.005388","1781405721944"
"2079","T","STATIC","1","0.574231,0.581196,-0.000001,0.484230,0.521234,-0.015118,0.473063,0.441196,-0.017423,0.532269,0.382548,-0.026811,0.584157,0.345714,-0.030992,0.523809,0.400002,0.027270,0.523761,0.336299,-0.021262,0.516577,0.383758,-0.049848,0.517322,0.430297,-0.058314,0.589475,0.409103,0.017032,0.601745,0.355828,-0.033497,0.573991,0.420423,-0.048644,0.566629,0.457828,-0.042381,0.648354,0.427576,-0.002357,0.660128,0.375979,-0.051851,0.621185,0.440017,-0.036508,0.609188,0.477091,-0.008618,0.705247,0.454094,-0.024087,0.707679,0.406631,-0.048392,0.670708,0.447446,-0.026747,0.655120,0.475675,-0.000293","1781405722086"
"2080","T","STATIC","1","0.575324,0.582015,-0.000001,0.486217,0.526198,-0.017497,0.472941,0.445113,-0.018582,0.527633,0.382610,-0.025862,0.574367,0.341417,-0.027633,0.521864,0.402110,0.031986,0.517911,0.341747,-0.015981,0.512844,0.385114,-0.043847,0.515420,0.430629,-0.051417,0.585869,0.409687,0.023200,0.594628,0.357803,-0.027111,0.568980,0.422964,-0.041368,0.563658,0.459137,-0.033771,0.642712,0.427789,0.004471,0.652767,0.377927,-0.047389,0.615373,0.442101,-0.031053,0.606651,0.478224,-0.001578,0.700784,0.454856,-0.016768,0.699902,0.408346,-0.044392,0.664368,0.450726,-0.022986,0.651698,0.478205,0.004209","1781405722222"
"2081","T","STATIC","1","0.567212,0.577571,-0.000001,0.475086,0.526900,-0.019333,0.457930,0.438532,-0.019993,0.511662,0.370297,-0.026488,0.554551,0.324349,-0.028000,0.506678,0.395793,0.030033,0.494844,0.333936,-0.019132,0.491840,0.377378,-0.046991,0.500712,0.420248,-0.054619,0.572365,0.401381,0.021648,0.577549,0.344992,-0.030284,0.551684,0.413551,-0.042406,0.548808,0.449056,-0.032607,0.631915,0.419169,0.002754,0.637766,0.364348,-0.052244,0.600799,0.433252,-0.034129,0.595431,0.470861,-0.002537,0.693244,0.445411,-0.018735,0.686496,0.397686,-0.049960,0.651330,0.443290,-0.029502,0.641790,0.472594,-0.002414","1781405722357"
"2082","T","STATIC","1","0.550305,0.580769,-0.000001,0.461746,0.531154,-0.018034,0.441972,0.441932,-0.019805,0.489819,0.370122,-0.027649,0.520922,0.318385,-0.030705,0.485699,0.396297,0.025773,0.469641,0.331195,-0.025174,0.466630,0.366205,-0.050678,0.475783,0.411802,-0.055340,0.552426,0.400425,0.016341,0.555441,0.343131,-0.035724,0.530951,0.413514,-0.041977,0.530235,0.450264,-0.027438,0.614260,0.417107,-0.003854,0.618132,0.360692,-0.059785,0.581529,0.430882,-0.036757,0.576158,0.469211,-0.001786,0.678712,0.443498,-0.026518,0.669194,0.393256,-0.061361,0.633561,0.439571,-0.040247,0.624200,0.469116,-0.012018","1781405722479"
"2083","T","STATIC","1","0.542830,0.590078,-0.000001,0.452118,0.540348,-0.019656,0.425765,0.450778,-0.025318,0.473667,0.374968,-0.037557,0.511486,0.320760,-0.044920,0.474739,0.397122,0.028720,0.457900,0.332749,-0.025315,0.448808,0.361216,-0.052934,0.454337,0.406293,-0.058318,0.542673,0.401176,0.018736,0.541866,0.344427,-0.037745,0.517481,0.415376,-0.045772,0.519344,0.453338,-0.031134,0.605595,0.417852,-0.002519,0.605506,0.362250,-0.062383,0.570563,0.434087,-0.038257,0.568241,0.474033,-0.001294,0.671631,0.444309,-0.026474,0.657851,0.393652,-0.063644,0.624305,0.442517,-0.041433,0.617482,0.473457,-0.011412","1781405722609"
"2084","T","STATIC","1","0.539377,0.596603,-0.000001,0.443151,0.547086,-0.022171,0.415187,0.453998,-0.029645,0.466135,0.376115,-0.043413,0.502177,0.320032,-0.051890,0.468588,0.396672,0.023170,0.448903,0.329723,-0.034212,0.437120,0.361422,-0.062727,0.442238,0.408274,-0.068179,0.537778,0.400826,0.013392,0.534640,0.343240,-0.045269,0.508408,0.417119,-0.052075,0.510697,0.454925,-0.036551,0.601302,0.418111,-0.008067,0.598803,0.362156,-0.069566,0.563000,0.436587,-0.043243,0.562068,0.477005,-0.004814,0.668214,0.445079,-0.032548,0.652901,0.393979,-0.070133,0.618389,0.444519,-0.046749,0.611837,0.475863,-0.015950","1781405722745"
"2085","T","STATIC","1","0.526226,0.604852,-0.000001,0.433941,0.556706,-0.027087,0.402422,0.463956,-0.039221,0.453932,0.383612,-0.056862,0.495580,0.326915,-0.068775,0.463802,0.400919,0.014191,0.447206,0.328804,-0.045283,0.426560,0.350670,-0.071585,0.425950,0.397125,-0.074970,0.531432,0.408234,0.005573,0.529510,0.348478,-0.054205,0.495639,0.424621,-0.054461,0.501690,0.460220,-0.033298,0.593502,0.427347,-0.015586,0.590760,0.371189,-0.078062,0.548745,0.444828,-0.046803,0.552127,0.481206,-0.004880,0.659949,0.455966,-0.040496,0.644706,0.404524,-0.077910,0.607315,0.453925,-0.052014,0.606356,0.483106,-0.019401","1781405722914"
"2086","T","STATIC","1","0.519308,0.605926,-0.000001,0.430076,0.556588,-0.028687,0.394036,0.473820,-0.047372,0.438193,0.397053,-0.071598,0.474542,0.339709,-0.090238,0.456242,0.399051,0.004344,0.442218,0.324706,-0.055649,0.417111,0.334087,-0.079693,0.411345,0.376577,-0.082071,0.523098,0.408038,-0.005363,0.519500,0.345709,-0.065808,0.483254,0.425006,-0.062159,0.492626,0.460056,-0.038209,0.586604,0.427810,-0.027024,0.580886,0.371021,-0.090690,0.538025,0.445537,-0.055714,0.543964,0.481206,-0.011472,0.653600,0.457832,-0.052569,0.635779,0.405787,-0.091929,0.597919,0.454433,-0.064843,0.598613,0.483800,-0.031381","1781405723056"
"2087","T","STATIC","1","0.514399,0.607068,-0.000001,0.422682,0.556371,-0.029144,0.381024,0.472708,-0.048108,0.420496,0.394740,-0.072448,0.462861,0.338801,-0.090835,0.446616,0.397739,0.002146,0.435073,0.321272,-0.058257,0.411867,0.331420,-0.081120,0.405191,0.374192,-0.082334,0.514356,0.407198,-0.008053,0.512937,0.343535,-0.069002,0.477267,0.424834,-0.063646,0.484679,0.460683,-0.037923,0.578961,0.426846,-0.030269,0.573203,0.370602,-0.094886,0.531923,0.446755,-0.059171,0.537198,0.481542,-0.013925,0.647085,0.457311,-0.056360,0.631198,0.404199,-0.095258,0.592890,0.454642,-0.066586,0.592209,0.484319,-0.031915","1781405723176"
"2088","T","STATIC","1","0.507339,0.607017,-0.000001,0.405367,0.553462,-0.012509,0.362852,0.469133,-0.022698,0.391931,0.396372,-0.041489,0.434338,0.350630,-0.056159,0.434387,0.397067,0.018164,0.421730,0.319061,-0.035537,0.408258,0.332747,-0.059147,0.409804,0.382763,-0.061620,0.502370,0.405346,0.000935,0.507832,0.336230,-0.058562,0.476171,0.413104,-0.060256,0.475644,0.460309,-0.038788,0.566802,0.423740,-0.025983,0.565011,0.364190,-0.084416,0.528974,0.436443,-0.055144,0.528359,0.477996,-0.015164,0.635893,0.453542,-0.055199,0.621136,0.397747,-0.089177,0.587237,0.447593,-0.061954,0.584270,0.480229,-0.029254","1781405723336"
"2089","T","STATIC","1","0.501170,0.606767,-0.000001,0.397408,0.553036,-0.014824,0.355111,0.471426,-0.025301,0.378835,0.400080,-0.044009,0.412887,0.354369,-0.057495,0.423691,0.396043,0.020129,0.414643,0.320837,-0.032838,0.404220,0.335971,-0.054646,0.406736,0.385539,-0.055748,0.492129,0.403907,0.004573,0.496246,0.337146,-0.053558,0.471351,0.415691,-0.053732,0.475081,0.460199,-0.031551,0.557308,0.421226,-0.021186,0.556410,0.363072,-0.080243,0.523576,0.437696,-0.050567,0.523883,0.479030,-0.010071,0.626816,0.450212,-0.049485,0.614879,0.396512,-0.084643,0.580068,0.447144,-0.058380,0.574122,0.479777,-0.026159","1781405723461"
"2090","T","STATIC","1","0.495035,0.604798,-0.000001,0.390470,0.551034,-0.015436,0.345357,0.469032,-0.026663,0.370172,0.397124,-0.046151,0.410733,0.351428,-0.060429,0.413650,0.391962,0.020009,0.403480,0.316871,-0.034312,0.392518,0.332097,-0.057010,0.395233,0.382682,-0.058484,0.483127,0.398681,0.004238,0.487258,0.330024,-0.055525,0.463937,0.409832,-0.055839,0.468488,0.455968,-0.033106,0.549160,0.415573,-0.021894,0.546868,0.356215,-0.082481,0.516212,0.432196,-0.051797,0.517936,0.475282,-0.009988,0.619664,0.444707,-0.050645,0.605629,0.389046,-0.087200,0.572880,0.440710,-0.060178,0.568468,0.474901,-0.026915","1781405723641"
"2091","T","STATIC","1","0.497688,0.602007,-0.000001,0.392252,0.548059,-0.012908,0.352266,0.464431,-0.020024,0.390715,0.394030,-0.035429,0.439038,0.351775,-0.046178,0.416268,0.390899,0.026856,0.403322,0.318915,-0.025402,0.397577,0.331414,-0.048416,0.405663,0.379312,-0.050672,0.485314,0.396600,0.011564,0.487619,0.328207,-0.047122,0.467388,0.405249,-0.048644,0.471222,0.451796,-0.026960,0.549775,0.412487,-0.014168,0.546792,0.352630,-0.075417,0.518051,0.428632,-0.047126,0.520720,0.474558,-0.006646,0.619906,0.440359,-0.042277,0.604148,0.386735,-0.082111,0.572747,0.438593,-0.059089,0.569280,0.473923,-0.028353","1781405723781"
"2092","T","STATIC","1","0.500237,0.598555,-0.000001,0.395878,0.548235,-0.010438,0.357864,0.460920,-0.013354,0.398021,0.389966,-0.023949,0.442881,0.348476,-0.029758,0.419195,0.388884,0.025995,0.405022,0.317048,-0.023669,0.401848,0.328730,-0.044066,0.412206,0.376203,-0.044763,0.487716,0.394115,0.011321,0.489944,0.326308,-0.043534,0.469231,0.401972,-0.041953,0.473395,0.445630,-0.019201,0.551405,0.410015,-0.013390,0.548514,0.350699,-0.072334,0.519371,0.426155,-0.042265,0.523667,0.470277,-0.001683,0.621049,0.437093,-0.040198,0.605991,0.384371,-0.080054,0.574016,0.436734,-0.057129,0.571540,0.471329,-0.026922","1781405723904"
"2093","T","STATIC","1","0.500655,0.595969,-0.000001,0.399599,0.547452,-0.009936,0.362972,0.455436,-0.008349,0.409512,0.383570,-0.013933,0.456874,0.345304,-0.014403,0.426214,0.387472,0.024748,0.412024,0.314288,-0.023114,0.404058,0.328849,-0.040064,0.412213,0.375485,-0.038588,0.492710,0.394514,0.011827,0.492973,0.324853,-0.043015,0.468445,0.400323,-0.039957,0.473350,0.441583,-0.016022,0.555184,0.411661,-0.010833,0.551391,0.351373,-0.070566,0.519358,0.427296,-0.040822,0.523274,0.470497,-0.000057,0.623519,0.438474,-0.035378,0.608486,0.384154,-0.076835,0.575620,0.436478,-0.056027,0.573552,0.470921,-0.027151","1781405724045"
"2094","T","STATIC","1","0.497794,0.597358,-0.000001,0.397663,0.546491,-0.007304,0.366180,0.454111,-0.003758,0.414331,0.386916,-0.007889,0.455129,0.350875,-0.006066,0.432603,0.387176,0.027576,0.420610,0.311985,-0.022603,0.405101,0.338291,-0.040975,0.406909,0.387247,-0.039846,0.497567,0.395421,0.014091,0.494105,0.328221,-0.041473,0.464646,0.404481,-0.040197,0.469675,0.442040,-0.017996,0.557775,0.413534,-0.009171,0.550310,0.354088,-0.067694,0.514863,0.430188,-0.038505,0.520674,0.470095,0.001347,0.623683,0.440182,-0.034152,0.604699,0.387909,-0.072985,0.570964,0.440637,-0.051864,0.572411,0.472199,-0.023030","1781405724187"
"2095","T","STATIC","1","0.497849,0.596817,-0.000001,0.397739,0.545370,-0.022870,0.370041,0.444280,-0.023652,0.424612,0.369428,-0.030677,0.470946,0.322468,-0.030315,0.426154,0.385734,0.029446,0.408802,0.312467,-0.027363,0.395840,0.360916,-0.051039,0.405537,0.407692,-0.052840,0.494919,0.391046,0.020075,0.491620,0.324575,-0.041233,0.460662,0.403557,-0.047536,0.468693,0.438483,-0.029255,0.558339,0.409765,-0.001767,0.552210,0.352740,-0.066528,0.513605,0.432498,-0.042383,0.520432,0.467101,-0.003358,0.624197,0.437405,-0.026647,0.603406,0.386705,-0.063237,0.568385,0.442285,-0.040016,0.571977,0.471803,-0.008926","1781405724313"
"2096","T","STATIC","1","0.499087,0.596218,-0.000001,0.398007,0.543521,-0.028265,0.375254,0.443237,-0.031229,0.431492,0.368845,-0.039403,0.474754,0.319031,-0.039694,0.428568,0.382498,0.026933,0.406809,0.316565,-0.033248,0.396980,0.375263,-0.060965,0.412651,0.422988,-0.065620,0.499501,0.388848,0.018495,0.496178,0.323100,-0.046514,0.463111,0.403063,-0.057231,0.473547,0.437778,-0.041472,0.564021,0.410035,-0.002997,0.558857,0.354141,-0.070274,0.516523,0.433763,-0.048359,0.524662,0.466252,-0.010058,0.628649,0.440042,-0.027969,0.606976,0.390756,-0.064194,0.568934,0.445928,-0.040619,0.573054,0.474516,-0.009059","1781405724457"
"2097","T","STATIC","1","0.509217,0.595349,-0.000001,0.413313,0.545100,-0.027782,0.391025,0.447357,-0.031435,0.446470,0.372759,-0.040139,0.486357,0.320434,-0.041447,0.446832,0.391980,0.021978,0.431818,0.326548,-0.040697,0.423659,0.385727,-0.071370,0.436974,0.433661,-0.077848,0.515178,0.398385,0.013342,0.518258,0.331655,-0.053610,0.487348,0.410360,-0.066054,0.495768,0.448754,-0.051551,0.578376,0.418235,-0.007781,0.580905,0.362070,-0.076834,0.537950,0.443038,-0.055659,0.539796,0.480918,-0.017035,0.642596,0.446691,-0.032120,0.630325,0.396196,-0.070380,0.589998,0.450291,-0.047526,0.585774,0.481704,-0.015906","1781405724642"
"2098","T","STATIC","1","0.525094,0.585764,-0.000001,0.437349,0.527564,-0.027130,0.427964,0.435640,-0.033644,0.485716,0.368191,-0.045435,0.525168,0.317101,-0.050180,0.481905,0.384174,0.021126,0.469181,0.322395,-0.037973,0.462429,0.378705,-0.066836,0.474856,0.426350,-0.072391,0.548919,0.393258,0.013136,0.557127,0.331163,-0.047795,0.523319,0.404402,-0.059069,0.527585,0.440132,-0.045715,0.608124,0.415301,-0.006746,0.612870,0.361037,-0.069659,0.566504,0.435472,-0.048773,0.565772,0.471251,-0.012169,0.665267,0.445748,-0.029822,0.656844,0.395934,-0.062626,0.615530,0.443728,-0.038784,0.609647,0.472771,-0.007601","1781405724823"
"2099","T","STATIC","1","0.513725,0.573791,-0.000001,0.426271,0.523827,-0.023318,0.417295,0.436460,-0.026583,0.479626,0.374738,-0.034579,0.520416,0.331972,-0.036342,0.469140,0.389531,0.021588,0.461162,0.330424,-0.031799,0.450612,0.382500,-0.059903,0.459177,0.427881,-0.067249,0.532689,0.398112,0.013118,0.541357,0.338390,-0.045187,0.508160,0.408564,-0.057728,0.510308,0.444345,-0.046833,0.588272,0.419177,-0.006077,0.597392,0.367015,-0.064794,0.552020,0.436163,-0.045627,0.548447,0.470508,-0.012617,0.644537,0.447763,-0.028254,0.637794,0.403064,-0.059662,0.597392,0.449053,-0.038300,0.589588,0.476116,-0.010701","1781405724996"
"2100","T","STATIC","1","0.509172,0.579391,-0.000001,0.425518,0.532789,-0.022778,0.413921,0.450842,-0.025907,0.470129,0.390549,-0.033089,0.510596,0.351041,-0.033613,0.467541,0.404041,0.018666,0.458768,0.350694,-0.033236,0.447589,0.402836,-0.058525,0.457544,0.444697,-0.064163,0.527389,0.412391,0.011122,0.533120,0.357427,-0.045644,0.501639,0.423070,-0.056447,0.508231,0.454406,-0.045098,0.580028,0.432253,-0.006649,0.586190,0.385778,-0.064741,0.543531,0.451207,-0.046015,0.544245,0.481569,-0.013583,0.633810,0.459289,-0.027100,0.625626,0.418315,-0.057980,0.587929,0.461827,-0.037916,0.583370,0.486532,-0.011397","1781405725116"
"2101","T","STATIC","1","0.509038,0.586666,-0.000001,0.430178,0.541171,-0.021279,0.417854,0.462865,-0.023350,0.471428,0.405537,-0.029623,0.511802,0.368211,-0.029640,0.469048,0.416778,0.020856,0.463236,0.364344,-0.028201,0.453161,0.413928,-0.052745,0.460065,0.454998,-0.058456,0.527992,0.425341,0.013476,0.535000,0.372762,-0.039962,0.505697,0.437147,-0.050086,0.510086,0.468585,-0.038930,0.579029,0.445083,-0.003923,0.587604,0.399779,-0.059537,0.546732,0.463267,-0.041257,0.544525,0.493791,-0.009631,0.630757,0.472508,-0.023838,0.626410,0.431086,-0.054268,0.589564,0.472552,-0.034818,0.581467,0.496900,-0.008903","1781405725286"
"2102","T","STATIC","1","0.511172,0.589434,-0.000001,0.435041,0.544593,-0.018273,0.425042,0.467998,-0.019170,0.477400,0.411503,-0.024804,0.512883,0.373127,-0.024764,0.474166,0.428814,0.022681,0.468400,0.377890,-0.023485,0.458891,0.424668,-0.046768,0.465046,0.462928,-0.052192,0.530056,0.436488,0.014818,0.536637,0.384575,-0.034005,0.508615,0.446020,-0.043115,0.512375,0.475577,-0.032861,0.579260,0.454512,-0.002565,0.587656,0.408343,-0.053644,0.548613,0.469448,-0.035212,0.546480,0.499644,-0.005073,0.629565,0.479622,-0.022364,0.625341,0.438276,-0.049703,0.590291,0.477829,-0.030236,0.582956,0.502087,-0.005407","1781405725448"
